Date,Close
4/12/2018 16:00:00,174.8
4/13/2018 16:00:00,174.27
4/16/2018 16:00:00,173.87
4/17/2018 16:00:00,178.34
4/18/2018 16:00:00,179.46
4/19/2018 16:00:00,179.01
4/20/2018 16:00:00,177.08
4/23/2018 16:00:00,175.43
4/24/2018 16:00:00,173.24
4/25/2018 16:00:00,172.47
4/26/2018 16:00:00,178.16
4/27/2018 16:00:00,175.94
4/30/2018 16:00:00,178.27
5/1/2018 16:00:00,180.25
5/2/2018 16:00:00,185.82
5/3/2018 16:00:00,186.48
5/4/2018 16:00:00,188.17
5/7/2018 16:00:00,189.1
5/8/2018 16:00:00,190.53
5/9/2018 16:00:00,190.63
5/10/2018 16:00:00,193.05
5/11/2018 16:00:00,193.35
5/14/2018 16:00:00,192.12
5/15/2018 16:00:00,192
5/16/2018 16:00:00,192.38
5/17/2018 16:00:00,191.2
5/18/2018 16:00:00,191.2
5/21/2018 16:00:00,191.2
5/22/2018 16:00:00,191.62
5/23/2018 16:00:00,192.99
5/24/2018 16:00:00,191.91
5/25/2018 16:00:00,191.17
5/29/2018 16:00:00,189.53
5/30/2018 16:00:00,191.76
5/31/2018 16:00:00,190.12
6/1/2018 16:00:00,195.37
6/4/2018 16:00:00,197.73
6/5/2018 16:00:00,199.36
6/6/2018 16:00:00,203.21
6/7/2018 16:00:00,199.54
6/8/2018 16:00:00,200.04
6/11/2018 16:00:00,198.49
6/12/2018 16:00:00,200.13
6/13/2018 16:00:00,199.41
6/14/2018 16:00:00,199.31
6/15/2018 16:00:00,199.53
6/18/2018 16:00:00,201.13
6/19/2018 16:00:00,199.69
6/20/2018 16:00:00,201.54
6/21/2018 16:00:00,200.78
6/22/2018 16:00:00,201.48
6/25/2018 16:00:00,194.98
6/26/2018 16:00:00,196.46
6/27/2018 16:00:00,193.18
6/28/2018 16:00:00,197.1
6/29/2018 16:00:00,196.52
7/2/2018 16:00:00,197.67
7/3/2018 13:00:00,196.29
7/5/2018 16:00:00,198.87
7/6/2018 16:00:00,199.52
7/9/2018 16:00:00,200.93
7/10/2018 16:00:00,201.52
7/11/2018 16:00:00,203.84
7/12/2018 16:00:00,207.78
7/13/2018 16:00:00,205.91
7/16/2018 16:00:00,204.08
7/17/2018 16:00:00,206.37
7/18/2018 16:00:00,208.36
7/19/2018 16:00:00,206.06
7/20/2018 16:00:00,206.71
7/23/2018 16:00:00,207.84
7/24/2018 16:00:00,209.58
7/25/2018 16:00:00,214.16
7/26/2018 16:00:00,207.37
7/27/2018 16:00:00,202.94
7/30/2018 16:00:00,197.87
7/31/2018 16:00:00,198
8/1/2018 16:00:00,201.2
8/2/2018 16:00:00,202.01
8/3/2018 16:00:00,201.2
8/6/2018 16:00:00,201.54
8/7/2018 16:00:00,202.62
8/8/2018 16:00:00,202.86
8/9/2018 16:00:00,203.6
8/10/2018 16:00:00,202.65
8/13/2018 16:00:00,202.31
8/14/2018 16:00:00,203.88
8/15/2018 16:00:00,200.24
8/16/2018 16:00:00,203.6
8/17/2018 16:00:00,203.21
8/20/2018 16:00:00,204.75
8/21/2018 16:00:00,203.09
8/22/2018 16:00:00,204.31
8/23/2018 16:00:00,205.22
8/24/2018 16:00:00,209.4
8/27/2018 16:00:00,211.53
8/28/2018 16:00:00,212.63
8/29/2018 16:00:00,214.57
8/30/2018 16:00:00,213.8
8/31/2018 16:00:00,215.56
9/4/2018 16:00:00,216.82
9/5/2018 16:00:00,211.16
9/6/2018 16:00:00,212.77
9/7/2018 16:00:00,211.09
9/10/2018 16:00:00,211.67
9/11/2018 16:00:00,213.45
9/12/2018 16:00:00,214.03
9/13/2018 16:00:00,217.22
9/14/2018 16:00:00,217.96
9/17/2018 16:00:00,216.47
9/18/2018 16:00:00,220.05
9/19/2018 16:00:00,218.19
9/20/2018 16:00:00,221.39
9/21/2018 16:00:00,221.9
9/24/2018 16:00:00,221.35
9/25/2018 16:00:00,222.12
9/26/2018 16:00:00,222.26
9/27/2018 16:00:00,222.31
9/28/2018 16:00:00,222.61
10/1/2018 16:00:00,223.77
10/2/2018 16:00:00,222.37
10/3/2018 16:00:00,223.13
10/4/2018 16:00:00,216.15
10/5/2018 16:00:00,213.26
10/8/2018 16:00:00,208.26
10/9/2018 16:00:00,209.76
10/10/2018 16:00:00,196.69
10/11/2018 16:00:00,194.51
10/12/2018 16:00:00,204.22
10/15/2018 16:00:00,200.32
10/16/2018 16:00:00,207.78
10/17/2018 16:00:00,207.38
10/18/2018 16:00:00,203.62
10/19/2018 16:00:00,203.06
10/22/2018 16:00:00,204.5
10/23/2018 16:00:00,202.43
10/24/2018 16:00:00,195.69
10/25/2018 16:00:00,204.2
10/26/2018 16:00:00,197.49
10/29/2018 16:00:00,191.04
10/30/2018 16:00:00,187.73
10/31/2018 16:00:00,197.67
11/1/2018 16:00:00,199.71
11/2/2018 16:00:00,197.72
11/5/2018 16:00:00,197.98
11/6/2018 16:00:00,199.15
11/7/2018 16:00:00,208.24
11/8/2018 16:00:00,208.86
11/9/2018 16:00:00,205.62
11/12/2018 16:00:00,199.14
11/13/2018 16:00:00,198.17
11/14/2018 16:00:00,197.58
11/15/2018 16:00:00,200.71
11/16/2018 16:00:00,199.04
11/19/2018 16:00:00,189.28
11/20/2018 16:00:00,187.06
11/21/2018 16:00:00,187.66
11/23/2018 13:00:00,182.6
11/26/2018 16:00:00,191.85
11/27/2018 16:00:00,192.98
11/28/2018 16:00:00,202.28
11/29/2018 16:00:00,196.66
11/30/2018 16:00:00,201.07
12/3/2018 16:00:00,209.86
12/4/2018 16:00:00,200.49
12/6/2018 16:00:00,202.99
12/7/2018 16:00:00,196.5
12/10/2018 16:00:00,198.06
12/11/2018 16:00:00,197.74
12/12/2018 16:00:00,200.29
12/13/2018 16:00:00,198.96
12/14/2018 16:00:00,195.33
12/17/2018 16:00:00,190.45
12/18/2018 16:00:00,191.61
12/19/2018 16:00:00,187.12
12/20/2018 16:00:00,182.71
12/21/2018 16:00:00,175.19
12/24/2018 13:00:00,174.65
12/26/2018 16:00:00,186.43
12/27/2018 16:00:00,188.69
12/28/2018 16:00:00,186.16
12/31/2018 16:00:00,188.65
1/2/2019 16:00:00,189.74
1/3/2019 16:00:00,181.18
1/4/2019 16:00:00,189.76
1/7/2019 16:00:00,191.22
1/8/2019 16:00:00,192.28
1/9/2019 16:00:00,195.77
1/10/2019 16:00:00,196.95
1/11/2019 16:00:00,195.9
1/14/2019 16:00:00,195.43
1/15/2019 16:00:00,196.52
1/16/2019 16:00:00,197.77
1/17/2019 16:00:00,199.31
1/18/2019 16:00:00,202
1/22/2019 16:00:00,199.46
1/23/2019 16:00:00,198.35
1/24/2019 16:00:00,199.79
1/25/2019 16:00:00,202.94
1/28/2019 16:00:00,200.16
1/29/2019 16:00:00,199.24
1/30/2019 16:00:00,204.02
1/31/2019 16:00:00,211.13
2/1/2019 16:00:00,213.77
2/4/2019 16:00:00,214.91
2/5/2019 16:00:00,215.86
2/6/2019 16:00:00,215.3
2/7/2019 16:00:00,213.97
2/8/2019 16:00:00,216.58
2/11/2019 16:00:00,217.1
2/12/2019 16:00:00,218.91
2/13/2019 16:00:00,220.54
2/14/2019 16:00:00,219.81
2/15/2019 16:00:00,222.11
2/19/2019 16:00:00,220.59
2/20/2019 16:00:00,221.11
2/21/2019 16:00:00,219.31
2/22/2019 16:00:00,223.32
2/25/2019 16:00:00,223.32
2/26/2019 16:00:00,224
2/27/2019 16:00:00,224.57
2/28/2019 16:00:00,224.77
3/1/2019 16:00:00,227.25
3/4/2019 16:00:00,226.29
3/5/2019 16:00:00,226.22
3/6/2019 16:00:00,224.47
3/7/2019 16:00:00,222.41
3/8/2019 16:00:00,221.87
3/11/2019 16:00:00,225.64
3/12/2019 16:00:00,226.94
3/13/2019 16:00:00,228.5
3/14/2019 16:00:00,229.51
3/15/2019 16:00:00,231.17
3/18/2019 16:00:00,230.39
3/19/2019 16:00:00,231.01
3/20/2019 16:00:00,229.89
3/21/2019 16:00:00,235.87
3/22/2019 16:00:00,230.76
3/25/2019 16:00:00,230.42
3/26/2019 16:00:00,233.29
3/27/2019 16:00:00,232.52
3/28/2019 16:00:00,234.86
3/29/2019 16:00:00,235.45
4/1/2019 16:00:00,239.05
4/2/2019 16:00:00,239.26
4/3/2019 16:00:00,238.93
4/4/2019 16:00:00,236.06
4/5/2019 16:00:00,236.63
4/8/2019 16:00:00,236.27
4/9/2019 16:00:00,235.91
4/10/2019 16:00:00,237.06
4/11/2019 16:00:00,236.04
4/12/2019 16:00:00,238.83
4/15/2019 16:00:00,239.15
4/16/2019 16:00:00,240.09
4/17/2019 16:00:00,241
4/18/2019 16:00:00,240.89
4/22/2019 16:00:00,243.05
4/23/2019 16:00:00,243.49
4/24/2019 16:00:00,245.29
4/25/2019 16:00:00,245.61
4/26/2019 16:00:00,246.68
4/29/2019 16:00:00,247.13
4/30/2019 16:00:00,254.24
5/1/2019 16:00:00,248.75
5/2/2019 16:00:00,247.19
5/3/2019 16:00:00,247.95
5/6/2019 16:00:00,248.64
5/7/2019 16:00:00,245.06
5/8/2019 16:00:00,245.33
5/9/2019 16:00:00,245.31
5/10/2019 16:00:00,247.43
5/13/2019 16:00:00,241.38
5/14/2019 16:00:00,245.94
5/15/2019 16:00:00,249.15
5/16/2019 16:00:00,253.42
5/17/2019 16:00:00,252.55
5/20/2019 16:00:00,253.49
5/21/2019 16:00:00,255.36
5/22/2019 16:00:00,256.9
5/23/2019 16:00:00,249.73
5/24/2019 16:00:00,251.48
5/28/2019 16:00:00,253.43
5/29/2019 16:00:00,253.56
5/30/2019 16:00:00,254.19
